district,revenue_circle,name_raw,village,longitude,latitude,contact_phone,capacity_estimate,status,geocode_confidence,source_document_id,source_url,source_page
Chirang,Sidli,Dongapeta LPS,"Dongapeta,N o.1 Chowrabari",,,81338-28093,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,3
Chirang,Sidli,Nawduba LPS,Nawduba,,,78969-03295,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,3
Chirang,Sidli,373 No. Kathalguri LPS,Kathalguri,,,9957753427,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,3
Chirang,Sidli,Khujurapguri MES,No.2 Khujurapguri,,,9678845809,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,3
Chirang,Sidli,Ledopara LPS,Ledopara,,,8638658760,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,3
Chirang,Sidli,Ledopara JK Club,Ugapara,,,9957370890,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Odalguri LPS,Tulsijhora,,,9859500472,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Bhabanipur MES,Bhabanipur,,,98542-46992,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Uttar Manikpur LPS,"Manikpur,Jo ypur",,,98644-52474,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Pachim Kaliagaon LPS,Koliagaon,,,98649-51103,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Amguri HS School,"Rajpara,La khipur",,,7002472959,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Patalmari LPS,"Patalmari,Nar ayanpur",,,9101153744,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,792 No. Narayanpur LPS,Sisubari,,,995704037,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Kungkrajhora MES,Khungkrajhor a,,,8011413941,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Kungkrajhora Community Hall,"Kungkrajhora , Durgapur",,,9864845065,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,702 No. Dwisumjhora LPS,Daisumguri,,,78964-25006,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,No. 1 Uttar Boldi LPS,No.1UttarBol di,,,9101839460,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Ladangpara LPS,Pub Boldi (Ladangpara),,,9577958456,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,419 No. Dologaon LPS,No.2 Uttar Boldi,,,93651-85941,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,538 No. Ladanguri LPS,Ladanguri,,,8876143269,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,No.360 Symthaibari LPS,Pub Boldi (Sythaibari),,,9957040575,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,Nadhiyapara Library,Nadhiyapara,,,8811924325,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,127 No. Kashdoha LPS,Kasdoha,,,9954397169,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,703 No. Bisdoba LPS,Bisdoha,,,7002691469,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,4
Chirang,Sidli,877 No. Soregaon LPS (Boupara),Boupara,,,9678498079,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,349 No. Fulerchar LPS (Bedlangkhaity LPS),Bedlangkhaiti,,,7002191447,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,Bedlangkhaity Yeer Mamood MES,Bedlangkhaiti,,,9365692464,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,Panbari Model LPS,"No.4 Chowrang, Panbari",,,9957442477,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,Chikajhora LPS,"No.1,2, 3 Chikajhora",,,9678418329,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,894 No. Dahaldanda LPS,"No.1,2 Dahaldanda",,,,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,Jharbispani MES,Jharbispani,,,6001332043,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,Bagargaon Anchalik High School,"Bagargaon, Alengmari, Dawaguri, Larugaon, No.1, 2Siliguri",,,9954953961,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Chirang,Sidli,1041 No. Simlabari LPS,"Dhupuri, No.1 Kawadi (Sonaikhola)",,,8638526858,,proposed,unverified,33eb900f8774c3e46ee3dd03b8990ede9a642cbf51e7065cb691bae6751f6bca,https://chirang.assam.gov.in/sites/default/files/public_utility/ReliefCampNotification_1.pdf,5
Nagaon,the,Training of camp in-charge in the wake of COVID-19,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Departmental list of camp wise designated officials received,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,"Mechanism for necessary transportation arrangements (road, water and air) to ensure GR is transported in time to each of the designated camps established",,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Ensure that all measures of social distancing and other added actions as suggested in the addendum are ensured,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Instruction issued for setting up of camps,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Setting up of camps and provisions/functions of responsible departments reviewed,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Setting up of Child Friendly Spaces and breastfeeding corners in designated camps reviewed,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Ensuring special care is taken to evacuate home quarantined persons including separate camp arrangements,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Camps are safe from all hazards and appropriate protection and vigilance arrangements being made,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,33
Nagaon,the,Grievance Redressal mechanism for collecting and addressing feedback/complains from camp inmates are established and functional at camp level,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Real time instructions/directives to concerned departments to address grievances issued,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Real time functional mechanisms for ensuring accountability in camp management are ensured,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Closure of the camps declared considering the on-ground situation,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Post Operation (Closure of camps) Visits conducted to assess the situation of the camps,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Designated camps (particularly schools) are provided with resources/ support towards cleanliness post closure of the camps,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,"Post closure review meeting conducted to understand challenges, gaps and areas of improvement in camp management",,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,All related documents (needed for compliance) are properly managed,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
Nagaon,the,Departments are instructed to conduct internal debriefing on lessons learnt,,,,,,proposed,unverified,d1ec3a7d871d4889d44f0f314e137620933f1f3578a32efca4903a4e6eb70a00,https://nagaon.assam.gov.in/sites/default/files/public_utility/SOP_on_Relief%20Camp%20Management_final_2.pdf,34
